"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
4.26,9.57,123,1,64.41,30.52,"Equipo_1","Auth","Medium","Success"
4.16,9.8,107,1,77.54,22.85,"Equipo_3","Payments","Critical","Success"
12.05,10.03,139,0,78.93,28.11,"Equipo_4","Dashboard","Medium","Success"
11.61,11.29,98,1,62.43,11.1,"Equipo_5","Dashboard","Medium","Success"
11.71,7.34,107,1,84.6,34.7,"Equipo_3","API","Medium","Rolled_Back"
11.22,3.32,115,2,53.19,23.87,"Equipo_1","Auth","Critical","Success"
13.64,13.58,111,3,73.16,3.32,"Equipo_4","Dashboard","Medium","Success"
6.64,7.16,108,1,72.44,7.52,"Equipo_2","Auth","High","Success"
9.4,7.35,123,2,91.78,20.06,"Equipo_2","Payments","Low","Success"
6.4,11.82,130,3,73.56,27.07,"Equipo_2","Database","Medium","Success"
5.59,9.19,131,0,71.99,46.57,"Equipo_3","Payments","Low","Success"
9.66,4.97,102,1,85.76,12.97,"Equipo_1","Database","Critical","Success"
9.11,8.67,119,3,63.33,6.33,"Equipo_5","Dashboard","Low","Success"
14.04,4.19,130,2,95.49,13.25,"Equipo_5","Dashboard","Medium","Success"
8.07,7.43,126,4,48.22,18.5,"Equipo_1","Dashboard","Medium","Success"
11.75,2.57,132,2,85.46,6.09,"Equipo_1","Payments","Low","Success"
11.18,9.16,110,2,78.02,36.28,"Equipo_5","Database","Low","Success"
6.98,4.01,122,0,81.9,20.34,"Equipo_1","Payments","Medium","Success"
8.44,4.98,118,2,54.17,8.71,"Equipo_4","API","High","Success"
9.55,3.31,127,2,88.9,11.17,"Equipo_2","Auth","Medium","Success"
7.03,9.65,118,0,99.8,8.01,"Equipo_3","Auth","High","Success"
21.69,5.03,112,0,50.16,28.36,"Equipo_4","Dashboard","Low","Success"
10.85,4.07,106,5,79.75,21.81,"Equipo_4","Database","Low","Success"
10.6,1.68,123,0,99.65,23.11,"Equipo_4","Payments","Low","Failed"
11.4,11.27,103,3,55.83,19.7,"Equipo_1","Auth","High","Success"
16.77,6.93,114,1,54.56,36.09,"Equipo_1","Database","High","Failed"
13.54,5.17,124,2,82.83,10.52,"Equipo_3","API","Low","Success"
10.49,6.18,116,3,60.41,19.9,"Equipo_3","Payments","Medium","Success"
6.59,3.63,122,2,69.2,9.53,"Equipo_3","Database","Medium","Success"
3,11.64,130,0,96.4,2.16,"Equipo_5","Payments","High","Failed"
25.32,6.78,127,1,98.62,18.35,"Equipo_5","Auth","Low","Success"
7.45,6.56,110,1,56.43,22.65,"Equipo_2","Dashboard","Medium","Success"
11.09,9.89,123,1,60.98,40.1,"Equipo_1","Dashboard","Low","Failed"
9.27,10.45,120,1,46.27,14.2,"Equipo_1","Payments","Low","Rolled_Back"
7.95,9.83,124,0,78.95,16.49,"Equipo_1","Auth","Medium","Success"
13.61,5.85,108,3,64.1,14.72,"Equipo_1","Database","Medium","Success"
9.85,4.08,117,1,82.47,17.46,"Equipo_3","API","Low","Success"
12.66,6.06,121,3,77.56,1.27,"Equipo_4","Auth","Medium","Success"
14.51,7.56,114,3,86.63,16.49,"Equipo_2","Auth","Low","Rolled_Back"
7.36,7.11,138,3,91.35,9.9,"Equipo_1","API","High","Success"
11.41,10.3,120,4,70.88,29.22,"Equipo_2","Payments","Low","Success"
7.41,9.63,141,0,48.22,11.51,"Equipo_3","Payments","Medium","Success"
15.67,6.89,131,1,55.83,14.64,"Equipo_5","Dashboard","High","Success"
8.16,9.06,120,1,77.59,4.89,"Equipo_3","Dashboard","Medium","Success"
10.35,7.96,137,2,63.62,15.07,"Equipo_4","API","Medium","Success"
9.75,8.05,123,1,91.48,25.35,"Equipo_3","Dashboard","Low","Success"
10.09,8.64,121,1,61.58,3.99,"Equipo_1","API","High","Success"
7.86,12.2,112,1,63.78,33.82,"Equipo_3","Dashboard","Medium","Success"
8.21,7.53,105,5,74.72,18,"Equipo_5","Payments","Low","Success"
4.35,6.36,113,2,69.57,17,"Equipo_3","Dashboard","Low","Success"
5.1,4.38,121,1,51.91,26.04,"Equipo_1","API","Critical","Success"
6.15,7.93,101,2,65.09,17.13,"Equipo_4","Payments","High","Success"
13.52,12.7,111,1,51.36,18.76,"Equipo_3","Payments","Critical","Success"
9.25,8.96,129,1,57.84,7.31,"Equipo_4","API","High","Success"
10.4,7.31,120,0,74.42,43.74,"Equipo_5","Auth","Medium","Failed"
7.78,10.92,111,1,51.69,26.83,"Equipo_2","Database","Low","Success"
5.69,4.1,110,1,63.56,1.87,"Equipo_2","Auth","Medium","Success"
8.46,4.54,108,2,74.32,22.16,"Equipo_1","Dashboard","Low","Success"
15.64,11.92,114,2,82.61,7.54,"Equipo_2","API","Low","Success"
16.43,7.7,115,2,84.42,3.27,"Equipo_4","Auth","Low","Success"
10.64,10.54,131,1,71.57,17.66,"Equipo_5","Auth","Medium","Success"
8.11,7.97,131,4,65.3,53.11,"Equipo_4","Auth","Medium","Success"
7.57,10.48,126,0,45.38,16.92,"Equipo_5","API","Low","Failed"
5.25,14.42,112,0,92.25,12.44,"Equipo_1","Auth","Low","Success"
8.4,11.11,105,0,68.39,11.93,"Equipo_4","Auth","Low","Success"
15.15,5.24,114,0,75.23,6.57,"Equipo_2","Database","Low","Failed"
17.46,6.9,131,3,77.53,19.69,"Equipo_4","Payments","Medium","Success"
16.33,5.98,118,1,54.17,13.74,"Equipo_2","Auth","High","Success"
12.66,6.04,113,0,63.71,6.87,"Equipo_1","Payments","Critical","Success"
8.85,10.35,117,1,97.06,40.71,"Equipo_4","Payments","Low","Success"
16.76,8.79,120,2,57.99,30.7,"Equipo_5","Dashboard","Low","Success"
20.62,11.85,107,1,52.7,12.08,"Equipo_4","API","Medium","Success"
10.71,10.52,118,1,48.57,9.63,"Equipo_2","Auth","Low","Success"
4.61,6.66,146,3,76.27,36.41,"Equipo_2","Dashboard","High","Failed"
18.89,9.16,116,0,89.76,20.94,"Equipo_2","Auth","Medium","Success"
11.31,11.77,109,3,54.88,26.36,"Equipo_1","Dashboard","High","Success"
12.06,8.36,125,1,76.15,16.57,"Equipo_4","Dashboard","Medium","Success"
9.41,7.06,112,1,79.55,18.5,"Equipo_4","Payments","Low","Success"
11.72,5.34,111,0,52,16.95,"Equipo_2","Auth","High","Success"
12.1,10.41,117,1,65.57,35.34,"Equipo_1","Payments","Medium","Success"
6.78,11.08,94,1,90.72,30.86,"Equipo_2","API","Low","Success"
6.78,7.61,109,2,53.95,23.54,"Equipo_3","Auth","Low","Success"
5.33,9.08,117,2,73.85,32.05,"Equipo_2","API","Low","Success"
7.65,9.62,127,2,60.38,29.06,"Equipo_1","Dashboard","Low","Success"
9.4,5.51,122,1,95.64,34.66,"Equipo_3","Payments","High","Success"
7.09,11.98,109,1,99.35,15.49,"Equipo_3","API","Medium","Success"
5.92,4.39,109,1,95.31,2.9,"Equipo_3","Database","Low","Success"
15.45,9.08,136,1,80.57,23.87,"Equipo_4","Database","Low","Success"
6.83,9.41,128,0,60.23,19.15,"Equipo_3","Dashboard","Low","Success"
12.42,9.09,124,0,54.82,12.24,"Equipo_4","Dashboard","Critical","Success"
6.28,8.27,129,1,95.48,6.61,"Equipo_4","Database","Low","Success"
4.39,8.24,126,0,63.47,9.08,"Equipo_1","Database","Medium","Success"
5.53,6.13,141,2,83.63,10.81,"Equipo_3","Auth","Low","Success"
11.01,7.14,99,1,58.71,18.72,"Equipo_2","Dashboard","Critical","Success"
10.41,7.54,121,3,93.64,13.3,"Equipo_5","Payments","High","Success"
16.53,2.09,129,2,62.75,3.93,"Equipo_2","Payments","Medium","Success"
8.73,8.76,112,1,88.81,32.1,"Equipo_5","Payments","Medium","Success"
16.6,8.64,132,4,53.24,8.09,"Equipo_1","Database","Medium","Rolled_Back"
8.29,6.45,107,0,76.45,12.96,"Equipo_1","Auth","Low","Rolled_Back"
9.98,11.11,127,3,87.54,31.49,"Equipo_1","Database","Medium","Success"
5.63,4.49,124,0,95.54,44.71,"Equipo_3","Dashboard","Medium","Success"
4.82,7.73,132,1,86.52,45.16,"Equipo_3","Dashboard","High","Success"
6.18,11.31,121,1,59.61,7.19,"Equipo_4","Database","Medium","Success"
9.92,10.73,134,1,89.3,10.5,"Equipo_3","Payments","Low","Failed"
11.93,14.65,107,2,66.53,16.59,"Equipo_1","Auth","Medium","Success"
5.15,10.33,112,3,99.71,4.41,"Equipo_3","API","Medium","Success"
7.76,8,104,2,96.72,15.06,"Equipo_4","Database","Medium","Success"
11.81,5.55,116,3,59.55,1.91,"Equipo_2","API","Low","Success"
8.28,12,107,1,74.73,18.01,"Equipo_1","API","Low","Success"
8.32,5.35,135,3,48.72,29.14,"Equipo_2","API","Medium","Success"
25.92,7.88,132,0,84.82,10.01,"Equipo_4","Dashboard","Medium","Success"
12.98,8.6,96,1,88.66,21.49,"Equipo_1","Dashboard","Medium","Success"
14.68,8.01,124,4,47.5,15.04,"Equipo_4","API","Medium","Success"
10.09,8.37,116,2,86.42,19.14,"Equipo_2","Dashboard","Low","Success"
8.14,9.08,128,2,50.3,5.92,"Equipo_1","Auth","Medium","Success"
13.86,8.34,115,2,74.47,5.44,"Equipo_1","Database","Critical","Success"
11.8,6.71,132,4,68.46,9.55,"Equipo_4","Payments","Medium","Success"
5.72,4.07,125,0,70.14,55.91,"Equipo_2","Auth","Medium","Success"
9.89,7.9,111,3,96.01,3.51,"Equipo_5","Dashboard","High","Success"
16.17,9.03,123,2,56.76,38.72,"Equipo_1","Database","Low","Success"
11.69,8.38,113,1,88.38,49.18,"Equipo_2","Payments","Medium","Success"
12.19,11.11,112,2,72.94,22.44,"Equipo_4","Dashboard","High","Success"
11.27,11.51,132,3,50,21.57,"Equipo_5","Database","Critical","Success"
6.35,5.98,118,6,64.34,3.92,"Equipo_4","Auth","Medium","Success"
6.68,10.29,116,2,57.73,35.62,"Equipo_3","Payments","Medium","Success"
12.19,6.41,102,3,99.65,43.04,"Equipo_1","Database","Low","Success"
4.95,11.33,97,0,52.44,33.11,"Equipo_1","Dashboard","Low","Success"
6.51,10.22,116,2,92.18,8.47,"Equipo_3","Dashboard","Low","Success"
15.08,6.88,117,2,98.16,11.46,"Equipo_1","Database","Medium","Failed"
11.08,3.25,130,2,84.12,3.89,"Equipo_1","API","Low","Success"
6.52,11.96,117,3,70.15,7.1,"Equipo_4","Dashboard","Medium","Success"
7.62,7.71,120,0,90.3,13.07,"Equipo_1","API","Medium","Success"
4.57,6.52,121,0,53.53,52.07,"Equipo_5","Database","Low","Success"
8.33,6.48,123,1,48.04,45.8,"Equipo_5","Auth","High","Success"
6.59,12.14,118,1,88.58,11.99,"Equipo_5","Dashboard","Medium","Success"
6.42,15.1,112,1,62.61,12.1,"Equipo_2","Database","Low","Success"
15.47,9.35,108,4,77.6,22.2,"Equipo_1","Payments","Low","Success"
7.46,6.85,108,1,92.13,31.3,"Equipo_1","Dashboard","High","Failed"
4.4,10.95,105,1,86.56,9.67,"Equipo_3","API","Low","Success"
3.73,9.52,107,1,77.45,41.6,"Equipo_1","Database","High","Success"
12.71,9.82,140,0,65.02,22.93,"Equipo_2","API","Low","Success"
10.9,9.32,117,2,56.06,14.65,"Equipo_2","API","Low","Success"
6.96,8.05,127,0,68.29,7.89,"Equipo_2","Payments","Low","Success"
8.29,13.06,123,3,94.93,22.45,"Equipo_4","Auth","Medium","Success"
12.39,7.7,128,1,73.6,25.83,"Equipo_5","API","Low","Success"
11.14,11.22,119,2,55.33,0.3,"Equipo_4","Dashboard","Low","Success"
10.45,8.24,130,2,68.28,79.78,"Equipo_1","API","High","Success"
3.03,12.77,124,0,99.27,4.76,"Equipo_2","API","High","Success"
8.34,4.81,145,2,80.38,33.04,"Equipo_2","API","High","Success"
9.33,8.73,104,3,70,36.38,"Equipo_1","Database","Medium","Success"
6.41,10.79,114,1,93.82,43.25,"Equipo_1","API","Medium","Success"
15.09,8.54,118,0,45.03,50.83,"Equipo_2","Database","Critical","Success"
12.07,8.48,128,1,71.55,5.51,"Equipo_1","Dashboard","Low","Success"
13.53,7.95,111,2,80.18,73.18,"Equipo_3","Dashboard","High","Success"
6.56,10.7,136,5,65.53,11.86,"Equipo_3","Database","Low","Success"
22.23,12.4,106,4,64.12,7.34,"Equipo_1","Payments","Low","Success"
8.54,6.21,122,3,51.24,16.15,"Equipo_5","API","Low","Success"
8.68,9.4,129,3,68.87,24.53,"Equipo_4","Payments","Medium","Success"
11.91,13.31,124,1,82.47,12.49,"Equipo_3","Database","Low","Success"
18.11,5.79,117,1,84.95,24.79,"Equipo_1","Database","Medium","Success"
4.79,9.62,125,0,79.23,55.35,"Equipo_1","Auth","High","Success"
9.17,8.85,128,0,88.07,10.65,"Equipo_1","Database","Low","Success"
15.43,10.68,128,0,65.04,34.76,"Equipo_3","API","High","Success"
10.05,6.25,124,1,97.16,7.19,"Equipo_5","Dashboard","Low","Success"
11.64,8.9,114,3,51.68,11.99,"Equipo_2","Payments","Low","Rolled_Back"
22.49,5.06,133,2,71.56,31.06,"Equipo_2","Auth","Low","Success"
7.72,7.26,113,2,69.16,6.19,"Equipo_5","Auth","Low","Success"
18.55,7.79,129,3,45.66,16.26,"Equipo_5","Auth","Low","Success"
15.03,4.17,120,1,88.42,4.14,"Equipo_2","Database","Medium","Success"
4.1,11.53,96,1,98.85,59.33,"Equipo_5","API","High","Failed"
6.7,7.45,118,2,46.03,23.72,"Equipo_5","Dashboard","Low","Success"
9.37,7.6,110,0,58.95,13.98,"Equipo_3","Payments","Low","Success"
8.24,6.74,110,1,55.24,24.12,"Equipo_3","Dashboard","Low","Success"
8.11,8.07,112,0,65.77,26.09,"Equipo_4","Dashboard","Low","Success"
15.65,7.6,113,0,73.99,12.88,"Equipo_1","API","High","Success"
17.28,6.1,113,1,50.76,45.29,"Equipo_4","Database","Low","Success"
11.15,4.34,128,1,72.63,42.73,"Equipo_5","Auth","Medium","Success"
6.15,10.09,118,0,93.94,16.5,"Equipo_2","Auth","Medium","Success"
9.36,10.72,113,1,53.22,15.87,"Equipo_2","API","Medium","Success"
9.87,9.05,115,0,66.58,9.45,"Equipo_4","Payments","Medium","Success"
8,10.32,115,1,87.67,9.31,"Equipo_4","Database","High","Success"
25.54,4.04,105,1,52.71,37.02,"Equipo_1","Auth","Medium","Success"
7.9,6.23,101,2,92.32,42.08,"Equipo_2","Auth","Low","Success"
9.64,8.41,113,1,54.33,12.98,"Equipo_4","API","Medium","Success"
4.47,7.33,133,1,90.33,13.93,"Equipo_2","Auth","Low","Success"
12.96,6.23,115,1,90.05,14.79,"Equipo_3","Dashboard","Low","Success"
6.9,5.32,95,2,50.79,31.91,"Equipo_5","API","Medium","Success"
7.65,7.46,126,1,75.44,39.29,"Equipo_1","API","Medium","Success"
18.39,7.99,140,2,92.7,73.73,"Equipo_3","Database","Medium","Success"
4.76,4.89,127,3,82.83,21.46,"Equipo_5","Database","Low","Success"
15.71,9.73,130,0,85.99,4.22,"Equipo_4","Auth","Medium","Success"
9.37,6.67,137,3,73.14,15.2,"Equipo_5","Dashboard","High","Success"
11.11,11.4,136,1,62.17,40.36,"Equipo_1","Payments","High","Success"
9.89,5.49,148,1,80.17,7.76,"Equipo_2","Payments","Medium","Success"
5.2,7.9,107,1,90.41,22.04,"Equipo_3","Auth","Medium","Rolled_Back"
9.04,11.89,104,2,73.56,47.83,"Equipo_3","Database","Low","Success"
5.42,7.55,122,0,90.81,26.16,"Equipo_1","Payments","High","Success"
16.03,9.51,124,0,45.51,14.65,"Equipo_1","Database","Low","Success"
18.8,5.36,125,4,56.82,26.56,"Equipo_2","Auth","Medium","Success"
12.71,9.84,100,1,59.89,27.99,"Equipo_3","Auth","Medium","Success"
2.84,8.99,102,1,56.42,31.37,"Equipo_5","Auth","Medium","Success"
13.4,9.25,123,1,75.97,10.44,"Equipo_5","Database","High","Success"
3.8,8.11,120,1,89.55,35.95,"Equipo_3","API","High","Success"
10.52,5.15,121,0,86.53,11.64,"Equipo_5","Auth","High","Success"
9.89,3.56,125,2,70.36,16.7,"Equipo_3","API","Low","Success"
8.93,10.16,128,3,88.62,7.32,"Equipo_2","Auth","Medium","Success"
10.9,11.46,107,0,49.55,27.13,"Equipo_5","Payments","High","Success"
3.33,10.02,112,2,73.15,7.14,"Equipo_5","Database","Medium","Failed"
5.15,8.05,109,1,97.61,22.39,"Equipo_2","Dashboard","Low","Failed"
12.92,5.14,125,0,58.56,4.59,"Equipo_1","Database","Critical","Success"
9.14,7.22,144,1,90.08,26.65,"Equipo_1","Auth","Medium","Success"
8.02,8.7,112,5,99.09,21.88,"Equipo_2","API","Medium","Success"
14.45,13.72,98,0,50.43,2.59,"Equipo_3","API","Medium","Failed"
14.42,7.16,108,1,67.7,50.32,"Equipo_4","Dashboard","High","Success"
9.85,10,132,2,84.73,14.29,"Equipo_3","Auth","Low","Success"
8.37,8.52,123,3,81.95,22.75,"Equipo_5","Auth","Medium","Success"
17.24,5.07,116,1,82.21,52.43,"Equipo_4","Database","High","Success"
11.38,9.3,121,3,67.27,20.95,"Equipo_3","Payments","Low","Success"
7.54,6.04,107,3,77.31,44.56,"Equipo_4","Dashboard","Medium","Success"
7.15,10.1,118,3,89.34,17.03,"Equipo_3","Database","Medium","Failed"
18.83,10,110,0,80.8,36.93,"Equipo_3","API","High","Success"
9.11,8.37,135,1,89.44,7.45,"Equipo_2","Auth","Low","Success"
11.5,8,129,0,74.09,27.03,"Equipo_2","API","Medium","Success"
6.73,8.71,129,1,52.46,18.54,"Equipo_3","Database","Medium","Rolled_Back"
13.65,10.73,138,2,76.93,36.97,"Equipo_5","Dashboard","Medium","Success"
7.48,13.32,139,1,73.47,27.92,"Equipo_3","API","Low","Success"
12.35,5.76,137,0,69.37,2.64,"Equipo_3","Database","Low","Success"
4.93,6.01,118,2,77.17,11.08,"Equipo_2","Payments","Low","Success"
4.26,12.79,121,5,99.09,70.9,"Equipo_3","Dashboard","Low","Success"
9.69,8.18,128,2,57.65,28.22,"Equipo_3","API","Low","Rolled_Back"
7.02,6.84,114,2,61.76,54.1,"Equipo_4","Database","High","Success"
11.38,9.66,119,4,64.9,13.86,"Equipo_1","API","Medium","Success"
11.6,13.35,127,2,67.64,31.19,"Equipo_3","API","Critical","Failed"
10.41,7.08,136,1,57.01,11.05,"Equipo_5","Payments","Low","Success"
10.79,9.21,144,2,71.23,4.35,"Equipo_2","Payments","Medium","Success"
15.01,9.68,122,0,53.77,42.95,"Equipo_2","Dashboard","Critical","Success"
9.44,7.67,111,0,54.44,15.39,"Equipo_5","API","Low","Failed"
10.94,11.37,108,1,71.54,56.04,"Equipo_5","Payments","Medium","Success"
9.65,8.4,106,2,85.59,18.01,"Equipo_2","Payments","Low","Success"
13.66,5.39,135,0,93.2,20.35,"Equipo_3","Payments","Medium","Success"
6.87,9.91,116,1,59.37,1.39,"Equipo_1","API","Critical","Success"
16.28,10.23,107,1,55.86,30.05,"Equipo_4","Payments","Medium","Success"
10.9,9.12,124,2,66.9,12.95,"Equipo_4","Auth","High","Success"
5.18,9.47,112,0,56.62,7.93,"Equipo_1","Auth","High","Success"
8.94,10.69,120,3,55.56,25.26,"Equipo_2","Database","Low","Success"
7.74,8.66,138,0,99.2,24.5,"Equipo_2","API","Low","Success"
8.78,7.6,116,1,60.8,28.51,"Equipo_1","Database","Medium","Success"
11.99,3.1,121,0,57.71,36.89,"Equipo_5","API","Medium","Success"
5.02,9.51,120,0,54.95,13.6,"Equipo_3","Auth","High","Success"
11.75,6.42,125,0,78.22,14.31,"Equipo_4","Database","High","Success"
9.55,8.52,117,3,92.63,48.62,"Equipo_1","Dashboard","Medium","Success"
8.51,6.59,125,1,51.88,11.28,"Equipo_2","Auth","Low","Success"
11.45,4.49,114,1,55.56,16.43,"Equipo_1","Auth","Medium","Success"
11.89,2.13,125,1,90.83,19.44,"Equipo_1","Payments","High","Success"
22.85,8.2,116,2,95.6,39.39,"Equipo_1","Auth","Medium","Success"
19.63,11.06,127,1,80.12,20.6,"Equipo_5","Payments","Low","Success"
10.83,7.96,119,2,71.29,5.69,"Equipo_2","Dashboard","Low","Success"
17.54,10.43,117,1,87.45,41.91,"Equipo_1","Auth","Medium","Success"
5.06,12.61,142,2,73.46,27.56,"Equipo_1","Payments","Medium","Success"
9.48,6.01,92,1,66.54,15.93,"Equipo_3","Payments","Medium","Success"
6.75,7.59,103,0,88.93,20.79,"Equipo_4","Database","Low","Success"
2.11,6.56,117,0,45.26,34.48,"Equipo_3","Payments","Low","Success"
10.36,7.99,112,0,88.66,24.58,"Equipo_5","Database","Critical","Success"
11.01,5.96,98,3,83.93,3.92,"Equipo_2","API","Low","Success"
12.22,5.53,102,0,96.76,17.25,"Equipo_1","API","Low","Success"
5.31,7.14,117,2,96.82,24.64,"Equipo_3","Database","Low","Success"
6.11,10.78,121,4,61.92,32.64,"Equipo_5","Dashboard","Medium","Success"
15.73,6.2,111,0,67.01,13.3,"Equipo_5","Payments","High","Success"
15.53,6.72,113,3,72.18,27.34,"Equipo_3","Payments","Low","Success"
15.11,6.95,117,0,87.2,14.3,"Equipo_3","Database","Low","Success"
7.82,4.74,106,1,95.45,17.59,"Equipo_3","Dashboard","Medium","Success"
10.86,6.14,134,1,53.23,30.28,"Equipo_2","API","Critical","Failed"
5.4,5.8,147,1,82.87,3.38,"Equipo_3","Database","Medium","Failed"
6.34,4.78,134,1,89.34,31.77,"Equipo_2","API","Low","Success"
12.58,8.34,112,2,56.9,54.5,"Equipo_5","Dashboard","Low","Success"
9.31,7.26,132,0,57.39,32.48,"Equipo_3","Database","High","Success"
9.97,6.85,123,2,59.27,9.39,"Equipo_4","API","Low","Success"
5.65,11.68,110,0,61.26,1.93,"Equipo_5","API","Medium","Success"
10.14,6.81,120,0,71.07,48.97,"Equipo_1","Payments","Medium","Success"
4.98,6.72,134,2,59.16,30.37,"Equipo_3","Auth","High","Success"
6.96,3.72,107,0,82.7,16.38,"Equipo_1","Database","Low","Success"
10.73,10.27,133,1,80.32,7.3,"Equipo_4","Payments","Low","Rolled_Back"
8.84,8.67,122,2,81.36,15.16,"Equipo_4","API","High","Success"
4.19,8.22,118,1,73.24,6.89,"Equipo_5","Dashboard","Medium","Success"
7.37,9.47,133,1,52.37,28.13,"Equipo_2","Database","High","Success"
10.44,9.28,102,2,68.3,22.76,"Equipo_3","Database","High","Success"
13.25,6.02,135,0,55.48,48.53,"Equipo_5","Database","Medium","Success"
13.48,11.78,118,0,49.03,37.1,"Equipo_4","Dashboard","High","Success"
14.96,6.74,125,1,66.21,12.08,"Equipo_3","Auth","Low","Success"
9.37,6.19,124,0,66.3,28.85,"Equipo_5","Payments","Low","Success"
12.71,6.14,105,0,89.93,19.13,"Equipo_3","Auth","Medium","Success"
6,3.56,125,5,79.74,8.61,"Equipo_4","Auth","Medium","Success"
10.45,9.52,122,0,92.75,17.74,"Equipo_3","Payments","Low","Failed"
7.78,6.64,123,2,95.53,2.3,"Equipo_5","Auth","High","Success"
4.91,9.34,103,2,57.38,13.26,"Equipo_1","Database","Low","Success"
4.72,3.8,116,0,91.98,54.84,"Equipo_5","Auth","Low","Failed"
2.77,6.78,132,2,88.83,21.81,"Equipo_3","Database","Medium","Success"
9.97,8.57,115,1,83.04,9.74,"Equipo_2","Payments","Low","Success"
13.75,5.85,134,0,56.79,10.24,"Equipo_4","Dashboard","Medium","Success"
11.22,10.48,119,1,82.15,35.12,"Equipo_4","API","Low","Success"
8.96,2.35,129,2,95.84,51.62,"Equipo_4","Auth","Medium","Success"
10.5,7.28,142,0,68.74,7.82,"Equipo_4","Payments","Medium","Success"
1.63,8.56,129,0,45.43,10,"Equipo_5","API","Low","Success"
9.04,5.1,120,2,55.47,6.84,"Equipo_3","API","Low","Failed"
7.69,6.15,124,1,93.02,1.76,"Equipo_1","Database","Low","Success"
9.21,5.4,122,1,79.25,66.37,"Equipo_4","API","Medium","Success"
6.1,8.41,128,1,88.84,16.42,"Equipo_4","API","Low","Success"
15.41,9.71,124,0,56.32,39.59,"Equipo_5","Dashboard","Low","Success"
6.59,5.75,121,1,46.6,15.03,"Equipo_3","Dashboard","Low","Success"
9.56,11.17,119,2,69.66,7.35,"Equipo_3","Payments","Low","Success"
11.14,5.34,112,1,48.59,36.02,"Equipo_3","Payments","High","Success"
9.52,9.66,126,2,97.81,10.91,"Equipo_1","Dashboard","Low","Success"
12.79,7.45,114,1,88.84,23.04,"Equipo_5","Database","Low","Rolled_Back"
12.66,9.06,90,1,51.11,3.29,"Equipo_5","Dashboard","High","Success"
12.32,5.99,125,2,93.7,7.53,"Equipo_2","Database","Low","Success"
17.06,9.78,113,0,56.72,63.09,"Equipo_3","Database","Low","Success"
6.96,9.44,106,3,97.7,22.94,"Equipo_5","Dashboard","Medium","Success"
9.94,9.36,123,4,82.87,17.46,"Equipo_2","API","Medium","Success"
8.52,8.95,117,3,74.77,27.22,"Equipo_5","API","Medium","Success"
7.01,5.2,116,0,88.46,29.02,"Equipo_4","API","Low","Success"
16.19,8.54,137,4,75.11,4.68,"Equipo_2","Database","Medium","Success"
